flow_name,packets_sent,packets_received,packets_lost,packets_unaccounted,loss_rate_percent,bytes_sent,transfer_time_ms,throughput_mbps,path_switches,latency_min_ms,latency_max_ms,latency_avg_ms,latency_median_ms,latency_p95_ms,latency_p99_ms,latency_stddev_ms
WebServerTraffic,3001,157,0,2844,0.0,4501500,6981.28,5.1584,0,40.0021,9021.1903,1617.3065,1503.15,3000,7021.0001,1222.9499
