flow_name,latency_ms
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3000
EU-IntraRegion-OVGU-ETHZ,3004.0
EU-IntraRegion-OVGU-ETHZ,3019.0
EU-IntraRegion-OVGU-ETHZ,3034.0
EU-IntraRegion-OVGU-ETHZ,3094.0
EU-IntraRegion-OVGU-ETHZ,3104.0
EU-IntraRegion-OVGU-ETHZ,3169.0
EU-IntraRegion-OVGU-ETHZ,3184.0
EU-IntraRegion-OVGU-ETHZ,3274.0
EU-IntraRegion-OVGU-ETHZ,3279.0
EU-IntraRegion-OVGU-ETHZ,3319.0
EU-IntraRegion-OVGU-ETHZ,3364.0
EU-IntraRegion-OVGU-ETHZ,3454.0
EU-IntraRegion-OVGU-ETHZ,3544.0
EU-IntraRegion-OVGU-ETHZ,3634.0
EU-IntraRegion-OVGU-ETHZ,724.0002
EU-IntraRegion-OVGU-ETHZ,963.0002
EU-IntraRegion-OVGU-ETHZ,4004.0
EU-IntraRegion-OVGU-ETHZ,4019.0
EU-IntraRegion-OVGU-ETHZ,4034.0
EU-IntraRegion-OVGU-ETHZ,4094.0
EU-IntraRegion-OVGU-ETHZ,4143.0003
EU-IntraRegion-OVGU-ETHZ,4169.0
EU-IntraRegion-OVGU-ETHZ,4398.0003
EU-IntraRegion-OVGU-ETHZ,1902.0003
EU-IntraRegion-OVGU-ETHZ,5004.0
EU-IntraRegion-OVGU-ETHZ,5019.0
EU-IntraRegion-OVGU-ETHZ,5034.0
EU-IntraRegion-OVGU-ETHZ,5248.0004
EU-IntraRegion-OVGU-ETHZ,5503.0004
EU-IntraRegion-OVGU-ETHZ,6004.0
EU-IntraRegion-OVGU-ETHZ,6019.0
EU-IntraRegion-OVGU-ETHZ,6034.0
EU-IntraRegion-OVGU-ETHZ,6353.0005
EU-IntraRegion-OVGU-ETHZ,6608.0005
EU-IntraRegion-OVGU-ETHZ,7004.0
EU-IntraRegion-OVGU-ETHZ,7019.0
EU-IntraRegion-OVGU-ETHZ,7034.0
EU-IntraRegion-OVGU-ETHZ,7458.0006
EU-IntraRegion-OVGU-ETHZ,7713.0006
EU-IntraRegion-OVGU-ETHZ,7769.0002
EU-IntraRegion-OVGU-ETHZ,7964.0004
EU-IntraRegion-OVGU-ETHZ,8004.0
EU-IntraRegion-OVGU-ETHZ,8019.0
EU-IntraRegion-OVGU-ETHZ,8034.0
EU-IntraRegion-OVGU-ETHZ,8563.0007
EU-IntraRegion-OVGU-ETHZ,8903.0007
EU-IntraRegion-OVGU-ETHZ,9004.0
EU-IntraRegion-OVGU-ETHZ,9019.0
EU-IntraRegion-OVGU-ETHZ,9034.0
EU-IntraRegion-OVGU-ETHZ,9753.0008
EU-IntraRegion-OVGU-ETHZ,9923.0008
EU-IntraRegion-OVGU-ETHZ,10004.0
EU-IntraRegion-OVGU-ETHZ,10019.0
EU-IntraRegion-OVGU-ETHZ,10034.0
EU-IntraRegion-OVGU-ETHZ,10484.0007
EU-IntraRegion-OVGU-ETHZ,10858.0009
EU-IntraRegion-OVGU-ETHZ,11004.0
EU-IntraRegion-OVGU-ETHZ,11019.0
EU-IntraRegion-OVGU-ETHZ,11034.0
EU-IntraRegion-OVGU-ETHZ,11049.0
EU-IntraRegion-OVGU-ETHZ,11924.0008
EU-IntraRegion-OVGU-ETHZ,11963.001
EU-IntraRegion-OVGU-ETHZ,12004.0
EU-IntraRegion-OVGU-ETHZ,12019.0
EU-IntraRegion-OVGU-ETHZ,12034.0
EU-IntraRegion-OVGU-ETHZ,12218.001
EU-IntraRegion-OVGU-ETHZ,13004.0
EU-IntraRegion-OVGU-ETHZ,13019.0
EU-IntraRegion-OVGU-ETHZ,13034.0
EU-IntraRegion-OVGU-ETHZ,13068.0011
EU-IntraRegion-OVGU-ETHZ,13238.0011
EU-IntraRegion-OVGU-ETHZ,14004.0
EU-IntraRegion-OVGU-ETHZ,14019.0
EU-IntraRegion-OVGU-ETHZ,14034.0
EU-IntraRegion-OVGU-ETHZ,14173.0012
EU-IntraRegion-OVGU-ETHZ,14428.0013
EU-IntraRegion-OVGU-ETHZ,15004.0
EU-IntraRegion-OVGU-ETHZ,15019.0
EU-IntraRegion-OVGU-ETHZ,15034.0
EU-IntraRegion-OVGU-ETHZ,15278.0013
EU-IntraRegion-OVGU-ETHZ,15533.0014
EU-IntraRegion-OVGU-ETHZ,16004.0
EU-IntraRegion-OVGU-ETHZ,16019.0
EU-IntraRegion-OVGU-ETHZ,16034.0
EU-IntraRegion-OVGU-ETHZ,13061.0014
EU-IntraRegion-OVGU-ETHZ,16383.0014
EU-IntraRegion-OVGU-ETHZ,16638.0015
EU-IntraRegion-OVGU-ETHZ,17004.0
EU-IntraRegion-OVGU-ETHZ,17019.0
EU-IntraRegion-OVGU-ETHZ,17034.0
EU-IntraRegion-OVGU-ETHZ,17488.0016
EU-IntraRegion-OVGU-ETHZ,17743.0016
EU-IntraRegion-OVGU-ETHZ,18004.0
EU-IntraRegion-OVGU-ETHZ,18019.0
EU-IntraRegion-OVGU-ETHZ,18034.0
EU-IntraRegion-OVGU-ETHZ,18593.0017
EU-IntraRegion-OVGU-ETHZ,18933.0017
EU-IntraRegion-OVGU-ETHZ,19004.0
EU-IntraRegion-OVGU-ETHZ,19019.0
EU-IntraRegion-OVGU-ETHZ,19034.0
EU-IntraRegion-OVGU-ETHZ,19754.0016
EU-IntraRegion-OVGU-ETHZ,19783.0018
EU-IntraRegion-OVGU-ETHZ,19953.0018
EU-IntraRegion-OVGU-ETHZ,20004.0
EU-IntraRegion-OVGU-ETHZ,20019.0
EU-IntraRegion-OVGU-ETHZ,20034.0
EU-IntraRegion-OVGU-ETHZ,20888.0019
EU-IntraRegion-OVGU-ETHZ,20973.0019
EU-IntraRegion-OVGU-ETHZ,21004.0
EU-IntraRegion-OVGU-ETHZ,21019.0
EU-IntraRegion-OVGU-ETHZ,21034.0
EU-IntraRegion-OVGU-ETHZ,18640.002
EU-IntraRegion-OVGU-ETHZ,21823.002
EU-IntraRegion-OVGU-ETHZ,22004.0
EU-IntraRegion-OVGU-ETHZ,22019.0
EU-IntraRegion-OVGU-ETHZ,22034.0
EU-IntraRegion-OVGU-ETHZ,22078.002
EU-IntraRegion-OVGU-ETHZ,22928.0021
EU-IntraRegion-OVGU-ETHZ,23004.0
EU-IntraRegion-OVGU-ETHZ,23019.0
EU-IntraRegion-OVGU-ETHZ,23034.0
EU-IntraRegion-OVGU-ETHZ,23098.0021
EU-IntraRegion-OVGU-ETHZ,24004.0
EU-IntraRegion-OVGU-ETHZ,24019.0
EU-IntraRegion-OVGU-ETHZ,24034.0
EU-IntraRegion-OVGU-ETHZ,24049.0
EU-IntraRegion-OVGU-ETHZ,24288.0022
EU-IntraRegion-OVGU-ETHZ,25004.0
EU-IntraRegion-OVGU-ETHZ,25019.0
EU-IntraRegion-OVGU-ETHZ,25034.0
